# x, y, z, u, v, w
2.454369260617025983e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.458876892374043610e+00,-1.215173668885813019e+00,6.066220897791452238e-01
2.650718801466387831e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.222863855686094015e+00,-1.507582745454958406e+00,5.407405292252118190e-02
2.847068342315750122e+00,4.908738521234051744e-01,4.025165587411922985e+00,9.481611972803186683e-01,-9.657548474681199036e-01,-1.527094965429513784e-01
3.043417883165111970e+00,4.908738521234051744e-01,4.025165587411922985e+00,6.571256233931678237e-01,-5.849444295290193857e-03,3.682686466545122272e-02
3.239767424014474262e+00,4.908738521234051744e-01,4.025165587411922985e+00,4.122982117994022366e-01,6.220138559104063658e-01,1.989543780402792117e-01
3.436116964863836110e+00,4.908738521234051744e-01,4.025165587411922985e+00,2.023521550676740111e-01,6.412233258570487759e-01,7.900089375979434114e-03
3.632466505713198401e+00,4.908738521234051744e-01,4.025165587411922985e+00,-4.148814734893680606e-02,4.217766937314777476e-01,-3.537684569416984504e-01
3.828816046562560249e+00,4.908738521234051744e-01,4.025165587411922985e+00,-3.141450526424474643e-01,2.769658883820250161e-01,-4.690663256136305415e-01
4.025165587411922985e+00,4.908738521234051744e-01,4.025165587411922985e+00,-4.979105998480948259e-01,9.664765224964790014e-02,-3.675723752801371425e-01
4.221515128261284389e+00,4.908738521234051744e-01,4.025165587411922985e+00,-4.448362312868355817e-01,-1.866405638712092807e-01,-4.518612163416004801e-01
4.417864669110645792e+00,4.908738521234051744e-01,4.025165587411922985e+00,-1.428554439320839364e-01,-4.118843534384777905e-01,-7.740247214532073317e-01
4.614214209960008972e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.840666263355189292e-01,-5.469729217703613866e-01,-9.693020693414698963e-01
4.810563750809370376e+00,4.908738521234051744e-01,4.025165587411922985e+00,2.484503097028099572e-01,-7.193442246034178478e-01,-8.079331202071018403e-01
5.006913291658733556e+00,4.908738521234051744e-01,4.025165587411922985e+00,3.834895057047082306e-02,-9.440433584586331861e-01,-2.997031556351120729e-01
5.203262832508094959e+00,4.908738521234051744e-01,4.025165587411922985e+00,-9.592773185315411899e-02,-1.083456470034464658e+00,4.911878437221469662e-01
5.399612373357456363e+00,4.908738521234051744e-01,4.025165587411922985e+00,2.159830821508441634e-01,-9.758109025181492813e-01,1.242640976518173845e+00
5.595961914206819543e+00,4.908738521234051744e-01,4.025165587411922985e+00,9.676187320598494956e-01,-5.465417545517842202e-01,1.326132480395624258e+00
5.792311455056180947e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.734699606326474575e+00,7.163186947941438398e-02,4.482050996059098180e-01
5.988660995905542350e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.974780313205602988e+00,5.870536499185569079e-01,-8.784961594233460236e-01
6.185010536754905530e+00,4.908738521234051744e-01,4.025165587411922985e+00,1.437683638517569085e+00,8.806609750428890937e-01,-1.779569807805425175e+00
9.817477042468103487e-02,6.872233929727672441e-01,4.025165587411922985e+00,1.740623518236691092e-01,1.257018909070245716e+00,-1.048508747881062186e+00
2.945243112740431046e-01,6.872233929727672441e-01,4.025165587411922985e+00,-7.371329220476378064e-01,1.653570316441683286e+00,-7.097720358727432899e-01
4.908738521234051744e-01,6.872233929727672441e-01,4.025165587411922985e+00,-1.203187313138703862e+00,1.885379136231612573e+00,-2.967971960140490806e-01
6.872233929727672441e-01,6.872233929727672441e-01,4.025165587411922985e+00,-1.308788747046176759e+00,1.866364155886883314e+00,-1.698973070484455228e-01
8.835729338221293139e-01,6.872233929727672441e-01,4.025165587411922985e+00,-1.366356591576797230e+00,1.697664632382828609e+00,-1.749183873200840511e-01
1.079922474671491273e+00,6.872233929727672441e-01,4.025165587411922985e+00,-1.502806243539906328e+00,1.542398290946109141e+00,1.590465720552735329e-01
1.276272015520853564e+00,6.872233929727672441e-01,4.025165587411922985e+00,-1.565076776683210547e+00,1.418140870952051547e+00,9.188581593132247871e-01
1.472621556370215412e+00,6.872233929727672441e-01,4.025165587411922985e+00,-1.293618030321883161e+00,1.263455696658131178e+00,1.495526029664766998e+00
1.668971097219577704e+00,6.872233929727672441e-01,4.025165587411922985e+00,-5.644842570291124240e-01,1.084528918475704096e+00,1.315053678372030799e+00
1.865320638068939552e+00,6.872233929727672441e-01,4.025165587411922985e+00,3.869636932095490423e-01,9.040603209933981699e-01,6.478468507040445745e-01
2.061670178918301843e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.064555878297874569e+00,6.295166932175133567e-01,1.616161322841017656e-01
2.258019719767663691e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.188231457571261362e+00,1.037884254834000319e-01,-4.322418220817056227e-03
2.454369260617025983e+00,6.872233929727672441e-01,4.025165587411922985e+00,9.195315914151660497e-01,-5.178315280816493393e-01,-1.285149586870142635e-01
2.650718801466387831e+00,6.872233929727672441e-01,4.025165587411922985e+00,5.476880932756958975e-01,-6.760292553554387851e-01,-2.528406452935910709e-01
2.847068342315750122e+00,6.872233929727672441e-01,4.025165587411922985e+00,2.246960624882967383e-01,-1.104400444433923378e-01,-1.916167671916695348e-01
3.043417883165111970e+00,6.872233929727672441e-01,4.025165587411922985e+00,3.776357325149737321e-02,6.849896581509345994e-01,5.805706987776751427e-02
3.239767424014474262e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.305375523990951435e-02,1.037043909644331130e+00,2.393813494113867790e-01
3.436116964863836110e+00,6.872233929727672441e-01,4.025165587411922985e+00,-8.421751832553975303e-05,7.937089170364983737e-01,1.194681232097287021e-01
3.632466505713198401e+00,6.872233929727672441e-01,4.025165587411922985e+00,-1.901301477530870643e-01,2.897466445894454901e-01,-2.147129819683558094e-01
3.828816046562560249e+00,6.872233929727672441e-01,4.025165587411922985e+00,-4.976937328535374627e-01,-1.856106931627539147e-01,-5.103677113909401708e-01
4.025165587411922985e+00,6.872233929727672441e-01,4.025165587411922985e+00,-6.332384656526243161e-01,-6.083966622746140862e-01,-7.324317946990637207e-01
4.221515128261284389e+00,6.872233929727672441e-01,4.025165587411922985e+00,-4.145396268859893318e-01,-9.127047503998237943e-01,-9.203687204618586915e-01
4.417864669110645792e+00,6.872233929727672441e-01,4.025165587411922985e+00,-4.903875375090487564e-03,-9.216583023372898476e-01,-8.709482829898849143e-01
4.614214209960008972e+00,6.872233929727672441e-01,4.025165587411922985e+00,2.395975011985163328e-01,-6.845749481671559167e-01,-4.338007860723498976e-01
4.810563750809370376e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.537576999402806566e-01,-5.127007690496553360e-01,1.529825173055608389e-01
5.006913291658733556e+00,6.872233929727672441e-01,4.025165587411922985e+00,-3.791127468254963662e-02,-6.216225338954646240e-01,6.390036204651230456e-01
5.203262832508094959e+00,6.872233929727672441e-01,4.025165587411922985e+00,4.733741914707691872e-02,-8.914875407587705691e-01,1.110779753012907545e+00
5.399612373357456363e+00,6.872233929727672441e-01,4.025165587411922985e+00,5.349284111837935285e-01,-1.004154969051675561e+00,1.590811469284323376e+00
5.595961914206819543e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.199250988813440832e+00,-7.649445281635067762e-01,1.696496590558031592e+00
5.792311455056180947e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.698401226175252132e+00,-2.527766196739696936e-01,1.093320450257670551e+00
5.988660995905542350e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.736141463005548280e+00,3.142468682319499718e-01,3.219873798315817104e-02
6.185010536754905530e+00,6.872233929727672441e-01,4.025165587411922985e+00,1.164010621993065042e+00,8.109673963939484365e-01,-8.327951407119105198e-01
9.817477042468103487e-02,8.835729338221293139e-01,4.025165587411922985e+00,-4.284877363442487486e-01,1.016608108840025837e+00,-6.166496049915584088e-01
2.945243112740431046e-01,8.835729338221293139e-01,4.025165587411922985e+00,-8.553315424860181704e-01,1.507329396352305784e+00,-4.213956570722521833e-01
4.908738521234051744e-01,8.835729338221293139e-01,4.025165587411922985e+00,-8.009122470615754885e-01,1.752593242852330535e+00,-3.042838085976104501e-01
6.872233929727672441e-01,8.835729338221293139e-01,4.025165587411922985e+00,-5.033530425826265864e-01,1.809646963355175497e+00,-5.202290747939055660e-01
8.835729338221293139e-01,8.835729338221293139e-01,4.025165587411922985e+00,-4.009250708078899716e-01,1.815667856003144731e+00,-7.720665103998831658e-01
1.079922474671491273e+00,8.835729338221293139e-01,4.025165587411922985e+00,-6.537893008422965835e-01,1.794466874998496886e+00,-4.869778385073288973e-01
1.276272015520853564e+00,8.835729338221293139e-01,4.025165587411922985e+00,-1.024180442397637725e+00,1.570322180146743296e+00,4.189469638052281675e-01
1.472621556370215412e+00,8.835729338221293139e-01,4.025165587411922985e+00,-1.129767362428643507e+00,1.018283240609689111e+00,1.193489597887540166e+00
1.668971097219577704e+00,8.835729338221293139e-01,4.025165587411922985e+00,-7.493646393587771737e-01,3.821569842720898835e-01,1.020116751495411034e+00
1.865320638068939552e+00,8.835729338221293139e-01,4.025165587411922985e+00,-2.688553868351749310e-02,9.682097585987728405e-02,2.691386973233043586e-02
2.061670178918301843e+00,8.835729338221293139e-01,4.025165587411922985e+00,6.011529544157271365e-01,2.046066184247598008e-01,-9.171226565754080351e-01
2.258019719767663691e+00,8.835729338221293139e-01,4.025165587411922985e+00,7.851535874358193112e-01,2.623627968289122259e-01,-1.224856260071448988e+00
2.454369260617025983e+00,8.835729338221293139e-01,4.025165587411922985e+00,5.190908319987554975e-01,1.074855370908802399e-01,-9.969217990424819043e-01
2.650718801466387831e+00,8.835729338221293139e-01,4.025165587411922985e+00,2.948022630938032865e-02,1.979893069887163903e-01,-6.325563457525914535e-01
2.847068342315750122e+00,8.835729338221293139e-01,4.025165587411922985e+00,-4.057198740566741457e-01,7.682652260063604910e-01,-3.777376858594293507e-01
3.043417883165111970e+00,8.835729338221293139e-01,4.025165587411922985e+00,-5.526242858010153025e-01,1.353913494601120426e+00,-2.228887250251241903e-01
3.239767424014474262e+00,8.835729338221293139e-01,4.025165587411922985e+00,-3.778391027748928543e-01,1.459446755651289118e+00,-9.592303920118139260e-02
3.436116964863836110e+00,8.835729338221293139e-01,4.025165587411922985e+00,-1.515720986875505605e-01,1.045277997866358666e+00,-1.827371889934395130e-02
3.632466505713198401e+00,8.835729338221293139e-01,4.025165587411922985e+00,-2.024905933228378363e-01,3.122151343925744227e-01,-6.704533762960132592e-02
3.828816046562560249e+00,8.835729338221293139e-01,4.025165587411922985e+00,-5.061995962794345605e-01,-5.549956774111957092e-01,-3.460930127155825153e-01
4.025165587411922985e+00,8.835729338221293139e-01,4.025165587411922985e+00,-6.896934362580339206e-01,-1.353849257856994726e+00,-8.545533450710243173e-01
4.221515128261284389e+00,8.835729338221293139e-01,4.025165587411922985e+00,-5.285043548475931718e-01,-1.751979002069825597e+00,-1.201763331328686624e+00
4.417864669110645792e+00,8.835729338221293139e-01,4.025165587411922985e+00,-2.519420102867696576e-01,-1.513865835112612857e+00,-8.518832689518924806e-01
4.614214209960008972e+00,8.835729338221293139e-01,4.025165587411922985e+00,-2.083770651754218162e-01,-8.698230908801395378e-01,1.315391149017051675e-01
4.810563750809370376e+00,8.835729338221293139e-01,4.025165587411922985e+00,-3.729473812078032413e-01,-3.835810409886986627e-01,1.060442390590376815e+00
5.006913291658733556e+00,8.835729338221293139e-01,4.025165587411922985e+00,-3.705598538423431898e-01,-3.895990314330342041e-01,1.486523642596835559e+00
5.203262832508094959e+00,8.835729338221293139e-01,4.025165587411922985e+00,4.057619068725289158e-02,-6.846811133773622604e-01,1.606764902023391839e+00
5.399612373357456363e+00,8.835729338221293139e-01,4.025165587411922985e+00,6.631512165904308587e-01,-8.591195319038876788e-01,1.704793954487127561e+00
5.595961914206819543e+00,8.835729338221293139e-01,4.025165587411922985e+00,1.106995360394907646e+00,-7.795195355679038762e-01,1.646047470062135254e+00
5.792311455056180947e+00,8.835729338221293139e-01,4.025165587411922985e+00,1.176358101655153199e+00,-5.405335047821573369e-01,1.142046912902780154e+00
5.988660995905542350e+00,8.835729338221293139e-01,4.025165587411922985e+00,8.767724547925161982e-01,-1.603729647590447505e-01,2.856979073278113068e-01
6.185010536754905530e+00,8.835729338221293139e-01,4.025165587411922985e+00,2.729061680776884713e-01,3.934588876350770814e-01,-4.264461804009402890e-01
9.817477042468103487e-02,1.079922474671491273e+00,4.025165587411922985e+00,-1.189136371631903000e+00,4.847828123566176317e-01,-7.355426743992795613e-01
2.945243112740431046e-01,1.079922474671491273e+00,4.025165587411922985e+00,-1.051610024824287448e+00,9.852879339417904836e-01,-3.735673110190797508e-01
4.908738521234051744e-01,1.079922474671491273e+00,4.025165587411922985e+00,-4.729587340334787116e-01,1.280110170380411638e+00,-2.881486313644502917e-01
6.872233929727672441e-01,1.079922474671491273e+00,4.025165587411922985e+00,1.365426465578881698e-01,1.500910510463845826e+00,-6.684977938803414732e-01
8.835729338221293139e-01,1.079922474671491273e+00,4.025165587411922985e+00,3.322476070439901452e-01,1.786313921328022802e+00,-1.096640207443539738e+00
1.079922474671491273e+00,1.079922474671491273e+00,4.025165587411922985e+00,3.666692894800795827e-02,2.013401778118201868e+00,-9.699466261126221678e-01
1.276272015520853564e+00,1.079922474671491273e+00,4.025165587411922985e+00,-4.420902782808231457e-01,1.801640694369073481e+00,-1.988186684414593453e-01
1.472621556370215412e+00,1.079922474671491273e+00,4.025165587411922985e+00,-7.225746791778238087e-01,9.303763085349755491e-01,5.323018494645359588e-01
1.668971097219577704e+00,1.079922474671491273e+00,4.025165587411922985e+00,-6.240943909913474474e-01,-1.842684534950555508e-01,4.214931870449221685e-01
1.865320638068939552e+00,1.079922474671491273e+00,4.025165587411922985e+00,-2.312368903976688150e-01,-7.272370552411248079e-01,-5.217072364995301026e-01
2.061670178918301843e+00,1.079922474671491273e+00,4.025165587411922985e+00,2.112405365654838052e-01,-4.100248862371947967e-01,-1.476296051548001032e+00
2.258019719767663691e+00,1.079922474671491273e+00,4.025165587411922985e+00,4.560223449080146318e-01,2.109573342066954904e-01,-1.694816883682768838e+00
2.454369260617025983e+00,1.079922474671491273e+00,4.025165587411922985e+00,3.603114441755438935e-01,6.407566356308279643e-01,-1.192464571483685232e+00
2.650718801466387831e+00,1.079922474671491273e+00,4.025165587411922985e+00,-2.865479062366785637e-02,1.033681015594320796e+00,-6.038435254411644859e-01
2.847068342315750122e+00,1.079922474671491273e+00,4.025165587411922985e+00,-4.407991138882844107e-01,1.509886093728904033e+00,-4.234433350927304107e-01
3.043417883165111970e+00,1.079922474671491273e+00,4.025165587411922985e+00,-5.510086553255660879e-01,1.758730450111795962e+00,-5.192662096935447558e-01
3.239767424014474262e+00,1.079922474671491273e+00,4.025165587411922985e+00,-2.710877283815030792e-01,1.587819012071830960e+00,-4.670992268255754754e-01
3.436116964863836110e+00,1.079922474671491273e+00,4.025165587411922985e+00,1.241028650238583109e-01,1.095247325458187149e+00,-1.210554453775875977e-01
3.632466505713198401e+00,1.079922474671491273e+00,4.025165587411922985e+00,2.314441738484450950e-01,3.237874967464529630e-01,2.303763082675323037e-01
3.828816046562560249e+00,1.079922474671491273e+00,4.025165587411922985e+00,-4.329418202081719569e-02,-7.271321588362493760e-01,1.109706472328379073e-01
4.025165587411922985e+00,1.079922474671491273e+00,4.025165587411922985e+00,-3.871201483182250547e-01,-1.781517744892317623e+00,-5.814755511778122443e-01
4.221515128261284389e+00,1.079922474671491273e+00,4.025165587411922985e+00,-5.320982414910515601e-01,-2.266555700137604656e+00,-1.185622744809986973e+00
4.417864669110645792e+00,1.079922474671491273e+00,4.025165587411922985e+00,-6.082367116379973071e-01,-1.858819186013733082e+00,-9.012006151060162340e-01
4.614214209960008972e+00,1.079922474671491273e+00,4.025165587411922985e+00,-8.332505179644043025e-01,-9.661282876810600717e-01,1.790224300818736014e-01
4.810563750809370376e+00,1.079922474671491273e+00,4.025165587411922985e+00,-1.048991624910380116e+00,-3.532027426203727671e-01,1.203637422221362607e+00
5.006913291658733556e+00,1.079922474671491273e+00,4.025165587411922985e+00,-8.756841822729206637e-01,-3.144784179873379992e-01,1.622594493952200345e+00
5.203262832508094959e+00,1.079922474671491273e+00,4.025165587411922985e+00,-2.639505235110931602e-01,-4.727644885819484721e-01,1.586009531356320279e+00
5.399612373357456363e+00,1.079922474671491273e+00,4.025165587411922985e+00,3.734410089032298430e-01,-4.495954315519843369e-01,1.422632050339372123e+00
5.595961914206819543e+00,1.079922474671491273e+00,4.025165587411922985e+00,6.014055121957503358e-01,-3.668810025703795330e-01,1.147925213984945847e+00
5.792311455056180947e+00,1.079922474671491273e+00,4.025165587411922985e+00,3.361419520215863099e-01,-4.231824277160401437e-01,5.645217103601420927e-01
5.988660995905542350e+00,1.079922474671491273e+00,4.025165587411922985e+00,-2.308152441502859809e-01,-4.220515712342067238e-01,-2.475160066277703463e-01
6.185010536754905530e+00,1.079922474671491273e+00,4.025165587411922985e+00,-8.361371781704899364e-01,-8.871421571356884195e-02,-7.929256625927362245e-01
9.817477042468103487e-02,1.276272015520853564e+00,4.025165587411922985e+00,-1.544602287283163955e+00,-3.332828722951928363e-02,-7.624556848081622817e-01
2.945243112740431046e-01,1.276272015520853564e+00,4.025165587411922985e+00,-1.118159358320377939e+00,3.339748531123822306e-01,-1.529161552381326505e-01
4.908738521234051744e-01,1.276272015520853564e+00,4.025165587411922985e+00,-3.497320052296474246e-01,6.160677712250788307e-01,7.084026382155277253e-03
6.872233929727672441e-01,1.276272015520853564e+00,4.025165587411922985e+00,2.913999001376703646e-01,9.357633246721992482e-01,-4.011330349879955737e-01
8.835729338221293139e-01,1.276272015520853564e+00,4.025165587411922985e+00,4.839570657348585825e-01,1.404227853850826158e+00,-9.183667933828942864e-01
1.079922474671491273e+00,1.276272015520853564e+00,4.025165587411922985e+00,2.962318641713327927e-01,1.831258762872693957e+00,-1.020030120342266811e+00
1.276272015520853564e+00,1.276272015520853564e+00,4.025165587411922985e+00,2.543813675886200804e-02,1.733277219281730064e+00,-6.136926957073965960e-01
1.472621556370215412e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.267568047367360895e-01,8.118177829736140660e-01,-1.356041820978941548e-01
1.668971097219577704e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.814963262780276143e-01,-4.815138689550595985e-01,-1.080817365234766070e-01
1.865320638068939552e+00,1.276272015520853564e+00,4.025165587411922985e+00,-2.188405085674546835e-01,-1.172818561093634360e+00,-5.605539721318045787e-01
2.061670178918301843e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.940922721391609984e-01,-7.927524198139311862e-01,-9.899667663336361167e-01
2.258019719767663691e+00,1.276272015520853564e+00,4.025165587411922985e+00,-4.064635457241162764e-02,1.639246400892721001e-01,-8.988834656107168586e-01
2.454369260617025983e+00,1.276272015520853564e+00,4.025165587411922985e+00,1.287602279687689311e-01,1.033559518541021349e+00,-3.664684291945912165e-01
2.650718801466387831e+00,1.276272015520853564e+00,4.025165587411922985e+00,1.406668215932923294e-01,1.641896053729845928e+00,-1.863687735734912559e-02
2.847068342315750122e+00,1.276272015520853564e+00,4.025165587411922985e+00,3.185190038957293190e-02,1.934622734306041147e+00,-2.414620763882376064e-01
3.043417883165111970e+00,1.276272015520853564e+00,4.025165587411922985e+00,1.586700299998343791e-02,1.775250278769010981e+00,-6.438618404359928160e-01
3.239767424014474262e+00,1.276272015520853564e+00,4.025165587411922985e+00,2.210921437503748366e-01,1.291301775387317052e+00,-5.848479759164164626e-01
3.436116964863836110e+00,1.276272015520853564e+00,4.025165587411922985e+00,5.308459292104440452e-01,7.417657092657324869e-01,3.591145319775233130e-02
3.632466505713198401e+00,1.276272015520853564e+00,4.025165587411922985e+00,6.599044526668467192e-01,1.037625111041063503e-01,6.822313951402576571e-01
3.828816046562560249e+00,1.276272015520853564e+00,4.025165587411922985e+00,4.427101642061446185e-01,-7.848613805826338830e-01,6.766320874817088882e-01
4.025165587411922985e+00,1.276272015520853564e+00,4.025165587411922985e+00,1.746136337452059567e-02,-1.748591644478840079e+00,-1.208551882239636277e-01
4.221515128261284389e+00,1.276272015520853564e+00,4.025165587411922985e+00,-3.966368664545579237e-01,-2.191322644412810661e+00,-9.988525531460898943e-01
4.417864669110645792e+00,1.276272015520853564e+00,4.025165587411922985e+00,-7.894942452856568149e-01,-1.746273664618541277e+00,-1.077396866772531325e+00
4.614214209960008972e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.211921000821027272e+00,-8.784584520164535615e-01,-3.219451351037846409e-01
4.810563750809370376e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.469068221891342008e+00,-3.832375274805321919e-01,5.464970759677734158e-01
5.006913291658733556e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.282677744644120654e+00,-3.754424041857418182e-01,9.719032730972773093e-01
5.203262832508094959e+00,1.276272015520853564e+00,4.025165587411922985e+00,-7.238254823871949073e-01,-2.886988583403540809e-01,9.462470105073402804e-01
5.399612373357456363e+00,1.276272015520853564e+00,4.025165587411922985e+00,-2.069248336523419884e-01,1.107512724090802952e-01,7.029871008127296372e-01
5.595961914206819543e+00,1.276272015520853564e+00,4.025165587411922985e+00,-7.288169797323348909e-02,3.485503389791381190e-01,3.426248450293050141e-01
5.792311455056180947e+00,1.276272015520853564e+00,4.025165587411922985e+00,-3.643760829660873113e-01,9.027291940144432925e-02,-2.245209714723341299e-01
5.988660995905542350e+00,1.276272015520853564e+00,4.025165587411922985e+00,-9.107054370763548734e-01,-3.031602098116742416e-01,-8.906329060856100766e-01
6.185010536754905530e+00,1.276272015520853564e+00,4.025165587411922985e+00,-1.418214812483731713e+00,-3.459567124592887732e-01,-1.160040754018352827e+00
9.817477042468103487e-02,1.472621556370215412e+00,4.025165587411922985e+00,-1.013493360162631252e+00,-2.361917050691675068e-01,-2.008106302977410995e-01
2.945243112740431046e-01,1.472621556370215412e+00,4.025165587411922985e+00,-6.224662188096496962e-01,-1.214549530521461390e-01,5.841868080460448365e-01
4.908738521234051744e-01,1.472621556370215412e+00,4.025165587411922985e+00,-1.018273708315602447e-02,-1.786258338632981321e-02,8.030425066005024703e-01
6.872233929727672441e-01,1.472621556370215412e+00,4.025165587411922985e+00,4.327607136120429909e-01,1.738320201493032124e-01,4.287387233141662368e-01
8.835729338221293139e-01,1.472621556370215412e+00,4.025165587411922985e+00,5.503342138150786322e-01,5.549220456709844651e-01,-1.474756025270347048e-01
1.079922474671491273e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.140904764544601546e-01,1.005733445231816070e+00,-5.557485679365493647e-01
1.276272015520853564e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.320114229029643260e-01,1.118389446719362912e+00,-6.830456590407194550e-01
1.472621556370215412e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.661254425274568902e-01,5.595425327717393760e-01,-6.475255057759279342e-01
1.668971097219577704e+00,1.472621556370215412e+00,4.025165587411922985e+00,3.780391116339303359e-01,-3.843797416780596610e-01,-5.647676234508375304e-01
1.865320638068939552e+00,1.472621556370215412e+00,4.025165587411922985e+00,-1.164744382578872112e-01,-9.205878108917232572e-01,-3.883882896721753131e-01
2.061670178918301843e+00,1.472621556370215412e+00,4.025165587411922985e+00,-6.084896774663661745e-01,-5.888267607253686586e-01,-2.174617736667285375e-02
2.258019719767663691e+00,1.472621556370215412e+00,4.025165587411922985e+00,-6.877824298959496208e-01,3.078326704734901664e-01,4.968827255275598542e-01
2.454369260617025983e+00,1.472621556370215412e+00,4.025165587411922985e+00,-3.216020077804893629e-01,1.228236075866139476e+00,8.658242323199176749e-01
2.650718801466387831e+00,1.472621556370215412e+00,4.025165587411922985e+00,1.625945870503672785e-01,1.861538752140449393e+00,6.539730896100496293e-01
2.847068342315750122e+00,1.472621556370215412e+00,4.025165587411922985e+00,4.764025449293737835e-01,1.989254221925248034e+00,-1.200460568370015635e-01
3.043417883165111970e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.675869478191869488e-01,1.532502328486133436e+00,-7.435013707687475604e-01
3.239767424014474262e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.406662306616145663e-01,7.881793406450888773e-01,-5.394728958658570050e-01
3.436116964863836110e+00,1.472621556370215412e+00,4.025165587411922985e+00,5.106692335023484963e-01,1.375462966755919003e-01,3.492152463624281777e-01
3.632466505713198401e+00,1.472621556370215412e+00,4.025165587411922985e+00,4.805991564370975522e-01,-3.589902094702042690e-01,1.126929507073284764e+00
3.828816046562560249e+00,1.472621556370215412e+00,4.025165587411922985e+00,3.626848900841979084e-01,-8.659402697121082459e-01,1.098427139750932424e+00
4.025165587411922985e+00,1.472621556370215412e+00,4.025165587411922985e+00,1.203593718827677544e-01,-1.390979101002225660e+00,2.201947268735293672e-01
4.221515128261284389e+00,1.472621556370215412e+00,4.025165587411922985e+00,-2.063653755964078851e-01,-1.586058341695995466e+00,-8.456722215775197560e-01
4.417864669110645792e+00,1.472621556370215412e+00,4.025165587411922985e+00,-5.941640256790091668e-01,-1.179719537907656601e+00,-1.301117286784649441e+00
4.614214209960008972e+00,1.472621556370215412e+00,4.025165587411922985e+00,-1.004174428665672192e+00,-5.620355501421980815e-01,-9.782370059034188881e-01
4.810563750809370376e+00,1.472621556370215412e+00,4.025165587411922985e+00,-1.274078417643572214e+00,-3.577345038833302238e-01,-3.509330478082400284e-01
5.006913291658733556e+00,1.472621556370215412e+00,4.025165587411922985e+00,-1.233788609630121824e+00,-4.485711686020600331e-01,8.524373001526221183e-02
5.203262832508094959e+00,1.472621556370215412e+00,4.025165587411922985e+00,-9.322031039082934178e-01,-1.539915765419439808e-01,1.544621921437888401e-01
5.399612373357456363e+00,1.472621556370215412e+00,4.025165587411922985e+00,-5.910976380349202142e-01,5.746822777524178694e-01,-5.199435277100507291e-02
5.595961914206819543e+00,1.472621556370215412e+00,4.025165587411922985e+00,-3.899894832152447921e-01,9.783223240581653268e-01,-3.825452412207748232e-01
5.792311455056180947e+00,1.472621556370215412e+00,4.025165587411922985e+00,-4.141557745428617876e-01,6.492669259983140373e-01,-7.888119709800113233e-01
5.988660995905542350e+00,1.472621556370215412e+00,4.025165587411922985e+00,-6.652965697910455667e-01,4.840267788001668958e-02,-1.112983209028978848e+00
6.185010536754905530e+00,1.472621556370215412e+00,4.025165587411922985e+00,-9.712947080835738767e-01,-2.607965418844055416e-01,-9.512808235017340408e-01
9.817477042468103487e-02,1.668971097219577704e+00,4.025165587411922985e+00,2.675129650337404463e-01,-1.441225886818221780e-01,5.649777845583818792e-01
2.945243112740431046e-01,1.668971097219577704e+00,4.025165587411922985e+00,5.056796743246169124e-01,-2.959198424796573579e-01,1.540783519222444164e+00
4.908738521234051744e-01,1.668971097219577704e+00,4.025165587411922985e+00,8.222084584085119774e-01,-4.851920634450229142e-01,1.863569962850633255e+00
6.872233929727672441e-01,1.668971097219577704e+00,4.025165587411922985e+00,9.603670411543557828e-01,-6.282986258625771203e-01,1.557875520171950523e+00
8.835729338221293139e-01,1.668971097219577704e+00,4.025165587411922985e+00,8.932740024741113727e-01,-5.845623560383977901e-01,9.205983763601274239e-01
1.079922474671491273e+00,1.668971097219577704e+00,4.025165587411922985e+00,8.296195204293361769e-01,-2.703544893747322764e-01,2.227105835408808021e-01
1.276272015520853564e+00,1.668971097219577704e+00,4.025165587411922985e+00,9.150661725758630904e-01,1.302357160116416335e-01,-3.762822060502585275e-01
1.472621556370215412e+00,1.668971097219577704e+00,4.025165587411922985e+00,1.001723107936081547e+00,2.733546731394344009e-01,-7.855116869908190802e-01
1.668971097219577704e+00,1.668971097219577704e+00,4.025165587411922985e+00,7.525319024281942326e-01,1.092729473269274248e-01,-8.277521344097518163e-01
1.865320638068939552e+00,1.668971097219577704e+00,4.025165587411922985e+00,5.007282871648398997e-02,-2.011930053690319867e-02,-3.185137670364022178e-01
